file_name,Emotion_1_label,Emotion_1_mean,Emotion_1_std,Emotion_2_label,Emotion_2_mean,Emotion_2_std,Emotion_3_label,Emotion_3_mean,Emotion_3_std,valence,arousal,dominance,user_id,timestamp
audios\recording2.wav,happiness,0.27075370011506256,0.03071756966029861,anger,0.26954525157257364,0.1370342110232334,disgust,0.2181131350773352,0.034646182940855544,0.6992324,0.75063974,0.6975887,,audios\recording2.wav
audios\recording1.wav,happiness,0.3630237252623947,0.17403661179096033,disgust,0.22918669749189305,0.008425875869793993,neutral,0.1453864040184352,0.09883701529200845,0.32848784,0.39103666,0.3874619,,audios\recording1.wav
audios\recording0.wav,disgust,0.36811584446165296,0.16269163543453657,anger,0.26356926803235653,0.030195063970036917,neutral,0.16446234101774518,0.09530254785505876,0.4330091,0.61929095,0.62504876,,audios\recording0.wav
audios\recording0.wav,disgust,0.43804174961867154,0.22995174788990871,happiness,0.1879457508634638,0.013963617624962791,neutral,0.1620666533653383,0.09791296741461245,0.66563797,0.65923184,0.63582987,,audios\recording0.wav
audios\recording2.wav,disgust,0.28713839579511574,0.05998595670205549,happiness,0.24006089082470647,0.027226575365938005,anger,0.20312971265227708,0.04339134843904586,0.7511841,0.7785701,0.73601913,,audios\recording2.wav
audios\recording1.wav,disgust,0.3183690496727272,0.08502054831441286,happiness,0.22606499484291787,0.004371754269974746,anger,0.2029255815347036,0.04674242725258812,0.3883457,0.41900802,0.45424634,,audios\recording1.wav
audios\recording0.wav,disgust,0.40338404311074144,0.19115398057051375,happiness,0.1917793768202817,0.04053266037019566,anger,0.15036228947065497,0.0375299342159691,0.51071066,0.46043622,0.43278155,,audios\recording0.wav
audios\recording2.wav,happiness,0.2544237772623698,0.050707774896922964,disgust,0.21237670677679554,0.061524606052775176,anger,0.19000431612685875,0.06964501246689069,0.41353065,0.653997,0.6198698,,audios\recording2.wav
audios\recording1.wav,sadness,0.2437898479567634,0.04382135638672067,disgust,0.23614946954780155,0.030621563608579004,happiness,0.22187926393968085,0.04334683057586442,0.31109917,0.34048417,0.35495389,,audios\recording1.wav
audios\recording0.wav,disgust,0.2876395207422751,0.057236688227306314,happiness,0.23456818077299332,0.018201731136580197,anger,0.22101357833102897,0.014229158416737548,0.25852454,0.7017529,0.6463037,,audios\recording0.wav
audios\recording1.wav,happiness,0.2516691827994806,0.006691635093989926,disgust,0.24586510402184944,0.014586957889656032,anger,0.2376878663787135,0.10770713293178735,0.6060346,0.6947997,0.65036666,,audios\recording1.wav
audios\recording0.wav,disgust,0.43907924828705963,0.24520757280515165,happiness,0.16240990967662247,0.05713382170821725,anger,0.15881041885526093,0.03213700261165989,0.28643313,0.222339,0.26684195,,audios\recording0.wav
